PGC2320967;202.339583;48.589722;7148.680857;3373.545883
PGC2281785;202.347083;46.471111;1692.057717;2381.732826
PGC2275488;202.395000;46.106111;766.860110;2127.448626
PGC3087449;202.428333;47.884722;5359.334916;2894.543252
PGC47404;202.467917;47.194444;3593.762114;2504.465378
PGC2315981;202.469167;48.370833;6624.415571;3050.630391
PGC2271002;202.470417;45.824167;64.677579;1861.268767
PGC47413;202.496667;47.267778;3791.737070;2488.397656
PGC47441;202.547500;46.671111;2271.375731;2119.934973
PGC2309482;202.585000;48.048056;5829.073649;2700.720846
PGC2294907;202.614583;47.246944;3775.620513;2272.553841
PGC2278401;202.625833;46.275556;1278.068914;1795.102442
PGC2278118;202.634167;46.259722;1240.009396;1772.803962
PGC2277435;202.640000;46.218889;1136.755622;1743.152860
PGC2303602;202.650833;47.744167;5067.341595;2443.926970
PGC2300341;202.687500;47.558889;4602.019341;2292.761054
PGC3096266;202.704583;46.415278;1663.532499;1721.180749
PGC2292105;202.733750;47.085556;3398.463270;1987.684043
PGC2305258;202.843750;47.834722;5362.060223;2153.354006
PGC2302712;202.873750;47.695278;5012.865932;2034.675097
PGC2287260;202.883333;46.795278;2700.153264;1586.314726
PGC47559;202.906667;46.150833;1049.430071;1235.506605
PGC2287732;202.939167;46.821667;2786.417935;1500.675893
PGC2306178;202.978750;47.882778;5529.275048;1943.394258
PGC2299047;203.036667;47.485000;4524.859099;1650.625892
PGC2271019;203.063750;45.824722;262.849843;797.063446
PGC2290538;203.079583;46.991944;3270.851465;1336.307038
PGC2293576;203.086667;47.172222;3736.849842;1411.574224
PGC2285407;203.087917;46.684444;2482.742044;1172.091103
PGC2291430;203.091667;47.045278;3412.024983;1341.061675
PGC2272306;203.112500;45.909722;498.078986;751.107682
PGC2287543;203.113333;46.810833;2816.282405;1188.841709
PGC91294;203.115833;45.818611;264.773183;700.710264
PGC2275228;203.129167;46.091667;971.821986;810.074827
PGC2292718;203.175833;47.121944;3637.145877;1231.092977
PGC2273085;203.227500;45.958333;662.235594;569.182361
PGC2301491;203.259167;47.627222;4963.965850;1333.965400
PGC47718;203.310000;45.838056;381.121811;362.277303
PGC2276566;203.342500;46.168889;1243.023047;467.848259
PGC2275974;203.362917;46.133889;1160.033028;414.148985
PGC2301670;203.389583;47.636111;5030.277951;1112.445562
PGC2299614;203.417917;47.516944;4733.516113;1004.107323
PGC2302775;203.442500;47.698889;5209.351230;1052.083342
PGC2285048;203.444583;46.665000;2553.201734;533.345595
PGC2269607;203.451250;45.731389;155.632934;56.070527
PGC2283100;203.498333;46.549444;2274.667816;380.769323
PGC47788;203.512500;47.913889;5785.348771;1038.637081
PGC2297415;203.521250;47.395833;4457.192536;764.126398
PGC2273200;203.539167;45.965278;787.501791;15.651605
PGC2282638;203.554167;46.521389;2221.806504;268.021342
PGC2303083;203.581250;47.715833;5299.649482;820.661755
PGC2303283;203.623750;47.726944;5342.598922;752.806915
PGC3096267;203.625417;47.550278;4889.352104;660.846564
PGC2279104;203.637083;46.318333;1728.846119;18.961592
PGC2292593;203.671667;47.114722;3786.466652;360.390270
PGC2310476;203.702500;48.100556;6329.029734;806.096670
PGC2301872;203.739167;47.647500;5177.899555;513.041332
PGC3096272;203.822917;47.617222;5128.920207;352.692072
PGC2294884;203.877500;47.245278;4192.931359;67.593932
PGC2308010;203.912917;47.975000;6078.484720;380.738279
PGC2296637;203.931250;47.349444;4479.039945;27.491590
PGC2297850;203.942500;47.419722;4663.345472;44.094786
PGC2298090;203.942917;47.433333;4698.426528;50.376443
PGC2298454;203.967500;47.451944;4754.763447;17.284325
PGC2298462;203.971667;47.452500;4757.642747;10.338656
PGC2314443;204.063750;48.296944;6956.994045;288.571089
PGC2312093;204.188333;48.181944;6705.157027;15.738574
PGC33583;166.617500;54.271667;1673.625063;5564.183400
PGC2484769;166.785833;54.925833;3402.597938;5579.803231
PGC2472523;166.803333;54.535000;2397.931081;5392.615197
PGC33676;166.854583;54.524167;2382.293150;5311.369505
PGC2456551;166.865833;53.987778;1000.472567;5071.973006
PGC2452381;166.872083;53.843056;628.378307;5002.398315
PGC2502231;166.942500;55.442222;4772.406561;5563.111241
PGC2492115;166.967083;55.146944;4016.387374;5403.537777
PGC213787;166.980000;53.814167;580.463843;4825.953910
PGC2498969;167.010833;55.350556;4552.162354;5424.577787
PGC33726;167.011250;53.616389;77.739241;4695.197691
PGC2517636;167.067500;55.878611;5927.964643;5564.450409
PGC2519697;167.068750;55.936389;6077.327609;5587.045879
PGC33736;167.073750;53.824167;629.641573;4687.357535
PGC2501220;167.080000;55.414722;4734.259431;5350.249812
PGC2815947;167.080833;55.705278;5483.962183;5471.867590
PGC2445811;167.083333;53.607778;73.609514;4581.220072
PGC2473251;167.086667;54.559722;2530.524359;4978.860585
PGC2507700;167.125417;55.595000;5210.159761;5360.261590
PGC2531124;167.189583;56.264444;6952.280903;5552.499174
PGC2509749;167.198750;55.654167;5380.387107;5278.662574
PGC2478713;167.206667;54.737500;3018.589856;4875.379669
PGC2506574;167.257083;55.563889;5161.705303;5155.040957
PGC2462471;167.289167;54.193889;1637.486368;4518.576511
PGC33805;167.311250;55.436389;4846.193061;5021.082561
PGC2518668;167.351667;55.906944;6069.150040;5165.611286
PGC2467455;167.387500;54.365278;2104.213996;4444.668670
PGC2452507;167.417500;53.846667;774.936149;4173.896696
PGC2538680;167.482500;56.498056;7624.835190;5235.311051
PGC2491147;167.549583;55.117500;4083.567209;4532.301718
PGC2542964;167.560833;56.633889;7993.993337;5183.732626
PGC2492355;167.567083;55.153611;4181.006317;4522.429932
PGC2462316;167.594167;54.188056;1700.437007;4056.120881
PGC2509962;167.599583;55.660000;5493.699054;4698.340693
PGC2470917;167.605000;54.480556;2456.807601;4169.103316
PGC2461788;167.607083;54.169444;1655.832927;4028.420693
PGC33914;167.626250;55.169722;4237.452105;4442.478632
PGC2470157;167.642083;54.455278;2401.248813;4102.398129
PGC2505260;167.650833;55.526389;5162.343377;4564.577258
PGC2462452;167.655417;54.193333;1729.934237;3966.143007
PGC2506141;167.662500;55.551667;5230.385284;4558.796079
PGC2492506;167.666250;55.158056;4217.547050;4378.452135
PGC2532518;167.671250;56.306944;7178.284965;4881.830219
PGC2493916;167.709583;55.198889;4333.731278;4332.900555
PGC2493781;167.740000;55.195278;4332.189478;4286.583087
PGC2492212;167.756250;55.149722;4219.040196;4242.309397
PGC2496392;167.775833;55.272778;4540.900835;4268.663484
PGC2541869;167.780417;56.599722;7959.619897;4857.226240
PGC2507972;167.800000;55.603056;5397.466052;4381.586666
PGC2496605;167.802500;55.279167;4564.173481;4232.421308
PGC2491013;167.820417;55.113611;4142.543396;4131.655450
PGC2479663;167.835000;54.767500;3255.277483;3954.262585
PGC2507703;167.858750;55.595000;5391.680705;4292.503132
PGC213794;167.862917;56.506111;7738.914229;4697.962795
PGC2459292;167.865417;54.083611;1502.538719;3600.204756
PGC2480670;167.874167;54.798333;3344.855400;3910.032736
PGC34030;167.875833;55.673333;5597.704066;4303.064139
